field_id,date,NDVI,EVI,TCG,previous_ndvi,previous_evi,ndvi_change,evi_change,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,stress_class
0000000000000000000a,2019-04-01,0.1559392268837327,0.1000416121494843,-0.0190069931252679,0.14908157321659,0.0910083229181114,0.006857653667142721,0.009033289231372907,0.1013088170011702,0.1135539389506234,0.1289387957649685,0.1465049189568558,0.1615717076546747,0.1707059397620759,0.1765749764869198,0.1848043270676133,0.1857367929368322,0.2488597197910845,0.2289455593987497,Stable
0000000000000000000b,2019-03-12,0.3052820125289567,0.2083312950978998,0.034295926982159,0.2755777210291527,0.1912745673581161,0.029704291499804025,0.0170567277397837,0.0859513239644673,0.1107922265004561,0.1269108174022955,0.1523716656719032,0.1984369910453414,0.2178249242066859,0.2395351209283001,0.2312432146841052,0.2333692573014293,0.2565644372860969,0.2239178288656124,Moderate Stress
0000000000000000000c,2019-03-12,0.6239251241666383,0.4766528146086958,0.1544495924860685,0.4980181515129203,0.3042992536851322,0.12590697265371797,0.17235356092356358,0.0595500693688661,0.0864816964936484,0.0777960980865593,0.1268183485028357,0.264451219468394,0.3086064139439252,0.3368116755061112,0.3243807714586623,0.3269344055934581,0.2262410925435271,0.1566624672932687,Stable
0000000000000000000d,2019-02-10,0.4282827589862229,0.2615048225269875,0.0730563683479801,0.492980781340405,0.2738851126464521,-0.0646980223541821,-0.012380290119464621,0.0532680998651303,0.0733225238192289,0.0857048829768998,0.1275100161379094,0.1937018229418474,0.2083015469266155,0.2252498291638357,0.2228402432911313,0.2053806311969749,0.1808713564963761,0.1334838335653455,High Stress
0000000000000000000d,2019-02-20,0.3951820223678511,0.2604754688780151,0.0710684346527354,0.4282827589862229,0.2615048225269875,-0.03310073661837182,-0.0010293536489723865,0.0681310292423119,0.0902850636689067,0.1079600686127009,0.1494776125250095,0.2171340277947041,0.2348162793825829,0.2535548409903415,0.2528007394864933,0.247160954064295,0.2225133985035646,0.1733179940613715,Stable
0000000000000000000d,2019-04-01,0.3524772229815356,0.270572992187116,0.0281747089634802,0.6438846862033503,0.5106367023843145,-0.29140746322181466,-0.24006371019719847,0.1076341891759258,0.1128739479633721,0.1079163970057497,0.1352726191515639,0.2052171445249491,0.2280027327270375,0.2177783710152772,0.2355976537669113,0.358456754957674,0.1612468234442098,0.1461362333408101,Stable
0000000000000000000e,2019-02-10,0.1514554642708096,0.0730870404074506,-0.0038288390952483,0.1796106795064374,0.0674285576319324,-0.02815521523562778,0.0056584827755182115,0.0572372180470196,0.0844710484253548,0.1061811378117601,0.1182653197721041,0.1267250476780674,0.1334727846936917,0.143559492952838,0.1436108167926798,0.1430708270208346,0.190361043500962,0.1609435379193073,High Stress
0000000000000000000e,2019-02-20,0.1208472177914919,0.0704132052577735,-0.0171665821177354,0.1514554642708096,0.0730870404074506,-0.030608246479317702,-0.0026738351496771035,0.0858828018897785,0.1188641744471322,0.1435906864024374,0.1573573135264521,0.1657464459962529,0.1726621164614099,0.1830347899319548,0.1839320203295126,0.1838293324789274,0.2343672414498331,0.2109265745629726,Moderate Stress
0000000000000000000e,2019-03-02,0.142985387206806,0.0840544443927229,-0.0068284345951945,0.1208472177914919,0.0704132052577735,0.022138169415314102,0.013641239134949398,0.0800972650991265,0.1187644326728715,0.1562280396096619,0.174080251419252,0.1825358502340093,0.1913013191896221,0.2084609582842138,0.2054478401281247,0.2001054215470867,0.2696188643337897,0.2428316967533156,High Stress
0000000000000000000e,2019-03-12,0.1270513966770763,0.0940030592384288,-0.0235119084538509,0.142985387206806,0.0840544443927229,-0.015933990529729714,0.009948614845705903,0.1230605382532399,0.1590015410659157,0.1883175295276332,0.2017643464119017,0.2123220771169287,0.2218631206198956,0.242690279029766,0.2322421135669773,0.2214735464588885,0.2832957520480666,0.2608632967858181,Moderate Stress
